time, x, y
0.100000, -0.140358, 3.730125
0.200000, -0.112402, 3.730125
0.300000, 0.010528, 3.730125
0.400000, 5.186944, 3.084513
0.500000, 1.093831, 2.596873
0.600000, 0.662197, 3.103483
0.700000, -4.968084, 2.726651
0.800000, -0.420027, 2.810387
0.900000, 0.376901, 2.168029
1.000000, 0.114721, 2.168029
1.100000, 0.191539, 3.243615
1.200000, 0.163545, 3.293265
1.300000, 0.125758, 2.810387
1.400000, 0.078293, 3.383328
1.500000, -0.562871, 3.648418
1.600000, -0.463540, 2.810387
1.700000, -0.281687, 3.654420
1.800000, 0.124504, 3.654420
1.900000, 0.059436, 3.722977
2.000000, 0.104345, 3.722977
2.100000, -0.180412, 3.009375
2.200000, 0.128793, 3.722977
2.300000, -0.169337, 3.752883
2.400000, -0.393193, 2.810387
2.500000, 0.040488, 3.752883
2.600000, -0.116492, 3.752883
2.700000, -0.136118, 3.752883
2.800000, -0.161094, 3.752883
2.900000, -0.175928, 3.752883
3.000000, -1.630707, 3.654420
3.100000, -1.538738, 3.654420
3.200000, 3.345415, 2.312178
3.300000, 0.251255, 3.915041
3.400000, 0.201382, 3.915041
3.500000, -0.013906, 3.915041
3.600000, -0.014688, 3.915041
3.700000, -0.014171, 3.915041
3.800000, 0.007419, 3.915041
3.900000, -0.291063, 3.915041
4.000000, -0.213735, 3.915041
4.100000, 0.120267, 3.915041
4.200000, -0.240755, 3.915041
4.300000, -0.647511, 3.915041
4.400000, -0.132057, 3.915041
4.500000, -0.226508, 3.915041
4.600000, -0.219087, 3.915041
4.700000, -0.183462, 3.915041
4.800000, -0.202165, 3.915041
4.900000, -0.652593, 3.915041
5.000000, -0.209363, 3.915041
5.100000, -0.226991, 3.915041
5.200000, -0.212463, 3.915041
5.300000, -0.151373, 3.915041
5.400000, -0.184695, 3.915041
5.500000, -0.209685, 3.915041
5.600000, -0.221525, 3.915041
5.700000, -0.610655, 3.915041
5.800000, -0.185338, 3.915041
5.900000, -0.184233, 3.915041
6.000000, -0.177941, 3.915041
6.100000, -0.151643, 3.915041
6.200000, -0.257730, 3.915041
6.300000, -0.206162, 3.915041
6.400000, -0.190610, 3.915041
6.500000, -0.218912, 3.915041
6.600000, 0.032347, 3.915041
6.700000, -0.201392, 3.209559
6.800000, -0.091470, 3.915041
6.900000, -0.000429, 3.915041
7.000000, -0.207644, 3.915041
7.100000, -0.032861, 3.915041
7.200000, -0.006633, 3.915041
7.300000, -0.041297, 3.915041
7.400000, -0.045192, 3.915041
7.500000, -0.036123, 3.915041
7.600000, -0.057630, 3.915041
7.700000, -0.013643, 3.915041
7.800000, 0.273085, 3.179210
7.900000, 1.167233, 3.572040
8.000000, 0.968578, 3.915041
8.100000, -0.045583, 3.915041
8.200000, 0.638637, 3.915041
8.300000, 0.077158, 3.572040
8.400000, 0.255298, 3.179210
8.500000, -0.031651, 3.915041
8.600000, 1.303120, 3.459101
8.700000, 1.071719, 3.459101
8.800000, 0.622845, 3.915041
8.900000, 1.473672, 3.915041
9.000000, 0.686917, 3.915041
9.100000, 1.029242, 3.915041
9.200000, 1.094937, 3.915041
9.300000, 0.206969, 3.915041
9.400000, 1.059725, 3.915041
9.500000, 1.014884, 3.915041
9.600000, 0.572443, 2.358895
9.700000, 0.543640, 2.358895
9.800000, 0.414937, 2.358895
9.900000, 1.500756, 3.915041
10.000000, 0.527079, 3.915041
10.100000, 0.331567, 3.915041
10.200000, 0.556352, 2.080171
10.300000, 0.610572, 2.080171
10.400000, 1.053281, 3.915041
10.500000, 0.596085, 3.915041
10.600000, 1.086815, 3.915041
10.700000, 5.136952, 2.398255
10.800000, 1.224428, 3.008030
10.900000, 0.094683, 2.838422
11.000000, 0.203206, 2.838422
11.100000, 0.211602, 2.821208
11.200000, 0.401079, 2.395600
11.300000, 0.970374, 3.008030
11.400000, 1.066267, 3.008030
11.500000, 0.418579, 3.008030
11.600000, 0.055967, 3.008030
11.700000, 0.291946, 3.885906
11.800000, 0.093222, 3.008030
11.900000, 0.356762, 3.425042
12.000000, -0.387319, 3.843554
12.100000, 0.252544, 3.389152
12.200000, 0.143560, 3.425042
12.300000, 0.160738, 3.425042
12.400000, 0.170124, 3.425042
12.500000, 0.185502, 3.425042
12.600000, 0.123811, 3.425042
12.700000, 0.088471, 3.425042
12.800000, 0.169362, 3.425042
12.900000, 0.181794, 3.425042
13.000000, 0.189400, 3.425042
13.000000, 0.189400, 3.425042
