time, x, y
0.100000, -3.728719, 13.281441
0.200000, -3.920066, 13.281441
0.300000, -3.778325, 13.279359
0.400000, -3.625771, 13.279359
0.500000, -3.490161, 13.279359
0.600000, -3.000502, 14.739660
0.700000, -2.789521, 14.739660
0.800000, -2.238932, 14.739660
0.900000, 10.534908, 10.172309
1.000000, 8.529199, 9.286093
1.100000, 8.155730, 9.779634
1.200000, 10.656747, 11.162673
1.300000, 10.637284, 11.162673
1.400000, 10.569361, 11.162673
1.500000, 10.466097, 11.162673
1.600000, 10.468125, 11.162673
1.700000, 10.001634, 11.162673
1.800000, 8.240313, 15.185651
1.900000, 8.052574, 13.932109
2.000000, 8.418581, 13.932109
2.100000, -9.823204, 14.586732
2.200000, -10.006926, 14.586732
2.300000, -10.207990, 14.586732
2.400000, -10.576779, 14.586732
2.500000, -11.352831, 15.059333
2.600000, -12.292314, 16.060011
2.700000, -9.976008, 11.006621
2.800000, -11.209240, 11.197416
2.900000, -9.629349, 10.850231
3.000000, -9.554864, 10.850231
3.100000, -9.240808, 10.850231
3.200000, -9.336897, 10.850231
3.300000, -10.077798, 11.197416
3.400000, -9.860097, 11.197416
3.500000, -9.853374, 11.197416
3.600000, -9.937358, 11.197416
3.700000, -9.863171, 11.197416
3.800000, -10.768631, 11.614474
3.900000, -10.753283, 11.614474
4.000000, -10.713383, 11.614474
4.100000, -10.592370, 11.614474
4.200000, -9.999257, 11.197416
4.300000, -10.556495, 11.614474
4.400000, -10.542238, 11.614474
4.500000, -10.695223, 11.614474
4.600000, -9.842290, 11.197416
4.700000, -9.996107, 11.197416
4.800000, -9.918748, 11.197416
4.900000, -9.850987, 11.197416
5.000000, -10.076001, 11.197416
5.100000, -9.980371, 11.197416
5.200000, 10.176620, 15.476481
5.300000, 10.376043, 15.476481
5.400000, -9.833551, 15.656203
5.500000, -9.845536, 15.656203
5.600000, -9.775076, 15.656203
5.700000, -10.142905, 15.656203
5.800000, -9.769502, 15.656203
5.900000, -9.914054, 15.656203
6.000000, -9.992565, 15.656203
6.100000, -9.188320, 15.625635
6.200000, -9.738963, 15.656203
6.300000, -8.868084, 15.037668
6.400000, -10.424243, 15.656203
6.500000, -10.104676, 15.656203
6.600000, -5.006895, 12.436841
6.700000, -5.004142, 12.436841
6.800000, -3.694916, 11.078951
6.900000, -3.584632, 11.078951
7.000000, -3.275307, 11.078951
7.100000, -3.438000, 11.618714
7.200000, -3.499264, 11.618714
7.300000, -3.270013, 11.618714
7.400000, -3.057067, 11.618714
7.500000, -3.197633, 13.318794
7.600000, -2.996345, 13.318794
7.700000, -2.604816, 13.318794
7.800000, -3.010560, 16.158037
7.900000, -2.688309, 16.158037
8.000000, -2.325531, 16.158037
8.100000, -2.315288, 16.158037
8.200000, -1.893377, 16.158037
8.300000, -1.382224, 14.106601
8.400000, -1.440642, 15.268214
8.500000, -1.176426, 15.268214
8.600000, -0.827273, 15.268214
8.700000, -1.029387, 16.158037
8.800000, -0.962987, 16.158037
8.800000, -1.013565, 16.158037
