time, x, y
0.100000, 11.585406, 8.752439
0.200000, 1.328474, 13.251536
0.300000, 3.491397, 5.678363
0.400000, 3.297688, 5.678363
0.500000, 10.022984, 8.233677
0.600000, -11.809760, 9.249708
0.700000, 2.464937, 12.062886
0.800000, -0.045226, 13.708525
0.900000, -11.518551, 13.244186
1.000000, 6.819834, 7.154717
1.100000, 7.078601, 7.154717
1.200000, -0.425442, 12.935817
1.300000, 0.938126, 12.281515
1.400000, -0.588457, 12.935817
1.500000, -8.131277, 14.251824
1.600000, -8.225561, 14.251824
1.700000, -0.667255, 11.417961
1.800000, -0.884424, 11.417961
1.900000, -2.727393, 14.151992
2.000000, 0.747794, 11.388274
2.100000, 1.190039, 7.086338
2.200000, 0.910753, 11.787029
2.300000, -0.247949, 11.388274
2.400000, 0.280001, 11.388274
2.500000, 0.622886, 10.008051
2.600000, 0.782049, 13.770184
2.700000, 1.640901, 9.958579
2.800000, 0.917969, 10.008051
2.900000, -0.337974, 13.566654
3.000000, 0.580829, 11.388274
3.100000, 0.651407, 13.190869
3.200000, 0.722831, 12.586922
3.300000, -0.742022, 14.295051
3.400000, -1.659844, 14.158445
3.500000, -3.711111, 10.863909
3.600000, -1.983649, 14.158445
3.700000, -0.725888, 13.121073
3.800000, -0.796759, 11.910844
3.900000, -4.193466, 14.424233
4.000000, -0.827920, 13.776386
4.100000, -3.657579, 14.158445
4.200000, -0.641237, 11.910844
4.300000, 8.792397, 7.473193
4.400000, -0.411456, 7.621622
4.500000, -0.556111, 14.084601
4.600000, -0.650712, 14.084601
4.700000, -0.892168, 14.084601
4.800000, 0.480356, 13.719012
4.900000, -0.485038, 12.454033
5.000000, 0.233792, 9.361326
5.100000, -0.537801, 10.598879
5.200000, 5.957262, 9.128825
5.300000, -0.228754, 12.796240
5.400000, 11.183946, 14.241314
5.500000, 7.265144, 12.219798
5.600000, 5.784947, 13.894465
5.700000, -7.698984, 13.412170
5.800000, 5.987492, 13.894465
5.900000, 9.062006, 5.279514
6.000000, 9.289395, 5.279514
6.100000, 0.356476, 8.668808
6.200000, 11.109557, 14.240393
6.300000, -1.059361, 12.662445
6.400000, 1.258734, 9.933773
6.400000, 0.527976, 12.925159
