time, x, y
0.100000, -0.324561, 7.401129
0.200000, 0.646038, 11.779752
0.300000, 2.053520, 11.801812
0.400000, 1.832963, 11.801812
0.500000, -3.668549, 12.435004
0.600000, 0.083198, 11.893201
0.700000, -2.523330, 13.743115
0.800000, -3.785263, 13.286828
0.900000, -4.002645, 13.286828
1.000000, -4.246797, 13.286828
1.100000, -4.213110, 13.286828
1.200000, -1.405502, 12.845969
1.300000, -6.641652, 13.928414
1.400000, -6.138193, 13.189479
1.500000, -5.120331, 13.286828
1.600000, -5.115317, 13.286828
1.700000, 2.321588, 14.038927
1.800000, -4.256618, 13.764868
1.900000, -4.038290, 13.764868
2.000000, -1.065321, 12.843020
2.100000, -1.021882, 13.821514
2.200000, -0.733413, 13.821514
2.300000, -1.059740, 13.286828
2.400000, -2.569726, 13.893251
2.500000, -5.597280, 14.500543
2.600000, -4.331095, 14.094674
2.700000, -4.256650, 14.094674
2.800000, -4.029617, 14.094674
2.900000, -0.523490, 12.581597
3.000000, -0.420922, 12.581597
3.100000, -0.533051, 12.581597
3.200000, 1.297709, 14.165375
3.300000, -0.622154, 11.748180
3.400000, 0.587603, 12.581597
3.500000, 1.747354, 11.619645
3.600000, 0.693212, 12.581597
3.700000, 0.071814, 9.403682
3.800000, -2.351138, 14.171507
3.900000, 0.711927, 13.933485
4.000000, 0.577181, 11.081368
4.100000, -0.591174, 11.748180
4.200000, 0.691916, 12.645703
4.300000, -0.663701, 11.748180
4.400000, -0.628075, 11.748180
4.500000, -0.668975, 11.748180
4.600000, -0.696707, 12.645703
4.700000, -2.779915, 10.222475
4.800000, 0.357845, 8.457660
4.900000, 0.607110, 8.421171
5.000000, -3.953177, 12.635960
5.100000, 0.696948, 10.110119
5.200000, 0.456214, 10.110119
5.300000, 0.201910, 10.110119
5.400000, 9.311805, 7.351636
5.400000, 1.224234, 10.379549
