time, x, y
0.100000, -0.389466, 9.944478
0.200000, 4.603880, 14.244580
0.300000, -1.512630, 13.983787
0.400000, -0.057123, 9.175951
0.500000, 3.974413, 13.851725
0.600000, 0.011608, 9.175951
0.700000, 0.474410, 9.496180
0.800000, 0.156256, 9.364532
0.900000, 0.497077, 8.646729
1.000000, 0.583419, 11.121854
1.100000, 0.434914, 8.646729
1.200000, 2.176644, 13.851725
1.300000, 0.460578, 8.646729
1.400000, 0.575926, 9.769410
1.500000, -0.738885, 13.974684
1.600000, 1.633502, 10.363559
1.700000, 0.553565, 10.363559
1.800000, 1.016264, 10.363559
1.900000, 9.607640, 6.309121
2.000000, -4.318547, 11.164001
2.100000, 8.923184, 5.163778
2.200000, -1.067436, 9.035979
2.300000, -0.597422, 9.743721
2.400000, -0.208652, 12.571723
2.500000, -2.988851, 14.396710
2.600000, 1.596849, 10.170261
2.700000, -0.460176, 11.164001
2.800000, -0.440516, 12.826659
2.900000, 0.411677, 8.524605
3.000000, -1.017445, 12.826659
3.100000, -0.523465, 13.235954
3.200000, 0.011213, 9.739575
3.300000, -9.919502, 13.305176
3.400000, 5.850326, 14.397518
3.500000, 0.575484, 13.813972
3.600000, -0.615045, 14.099968
3.700000, -0.673000, 12.566856
3.800000, -1.694474, 14.515132
3.900000, 0.845392, 13.098544
4.000000, 0.559675, 13.813972
4.100000, -1.761503, 14.515132
4.200000, -0.795387, 14.515132
4.300000, -0.680891, 13.685015
4.400000, 7.855701, 10.416934
4.500000, -0.997660, 10.650393
4.600000, -4.606949, 14.452563
4.600000, -4.394570, 14.122485
