time, x, y
0.100000, 0.191369, 9.382280
0.200000, -0.646193, 9.949564
0.300000, -0.101361, 9.949564
0.400000, 0.220108, 9.949564
0.500000, 0.077797, 9.949564
0.600000, 0.282945, 9.949564
0.700000, 0.501034, 9.949564
0.800000, 0.160002, 9.864811
0.900000, 0.478150, 9.949564
1.000000, 0.364799, 9.949564
1.100000, -0.251744, 9.779536
1.200000, -0.350680, 9.779536
1.300000, -0.328434, 9.779536
1.400000, -0.367348, 9.382280
1.500000, -0.439717, 9.779536
1.600000, -0.055862, 9.949564
1.700000, 0.221931, 9.949564
1.800000, -0.323883, 9.949564
1.900000, 0.376726, 9.949564
2.000000, 0.368259, 9.949564
2.100000, -0.492485, 9.949564
2.200000, 0.456029, 9.949564
2.300000, 0.448691, 9.949564
2.400000, 0.455787, 9.949564
2.500000, 0.212105, 9.949564
2.600000, 0.177238, 9.949564
2.700000, -0.523330, 9.949564
2.800000, 0.120046, 9.949564
2.900000, -0.417331, 9.949564
3.000000, -0.445079, 9.949564
3.100000, -0.426330, 9.949564
3.200000, -0.416039, 9.949564
3.300000, 0.399954, 9.949564
3.400000, 0.583362, 9.592614
3.500000, -0.495759, 9.949564
3.600000, -0.505264, 9.949564
3.700000, -0.518950, 9.949564
3.800000, -0.366363, 9.949564
3.900000, 0.681744, 9.949564
4.000000, -0.523192, 9.993018
4.100000, 0.358277, 9.382280
4.200000, -0.497587, 9.949564
4.300000, -0.430171, 9.949564
4.400000, -1.232281, 9.382280
4.500000, -5.045548, 3.163862
4.600000, -5.042556, 3.163862
4.700000, 0.407322, 7.911322
4.800000, 0.328712, 7.911322
4.900000, 0.462941, 7.911322
5.000000, 0.193014, 7.911322
5.100000, -0.873990, 4.691797
5.200000, -4.963672, 2.983961
5.300000, 0.060233, 7.137973
5.400000, 0.123599, 8.585108
5.500000, -0.312183, 8.585108
5.600000, -0.603550, 9.922776
5.700000, -0.717658, 9.922776
5.800000, -0.696732, 9.922776
5.900000, -0.663342, 9.922776
6.000000, -0.602297, 9.922776
6.100000, -0.454425, 9.922776
6.200000, -0.278003, 9.922776
6.300000, -0.329212, 9.922776
6.400000, 0.297387, 8.397965
6.500000, -0.430397, 9.922776
6.600000, 0.270870, 9.922776
6.700000, -0.771424, 6.618507
6.800000, -0.857628, 7.137973
6.900000, 0.223077, 9.922776
7.000000, -0.508350, 9.922776
7.100000, -0.517440, 9.922776
7.200000, -0.516635, 9.922776
7.300000, -0.486915, 9.922776
7.400000, -0.748023, 8.373764
7.500000, -0.488670, 9.922776
7.600000, -0.518399, 9.922776
7.700000, 0.054076, 9.922776
7.800000, -0.477438, 9.922776
7.900000, -0.460143, 9.922776
8.000000, -0.462538, 9.922776
8.100000, 0.515696, 9.922776
8.200000, -0.481215, 9.922776
8.300000, 0.519125, 9.922776
8.400000, 0.209788, 9.922776
8.500000, 0.493735, 9.922776
8.600000, 0.394332, 9.922776
8.700000, 0.872910, 9.922776
8.800000, -0.819396, 7.056416
8.900000, 0.483791, 9.922776
9.000000, 0.512632, 9.922776
9.100000, -0.472130, 9.922776
9.200000, -0.920208, 9.922776
9.300000, -0.311920, 9.922776
9.400000, -0.527085, 9.922776
9.500000, -0.432083, 9.922776
9.600000, -0.519819, 9.922776
9.700000, 0.441940, 4.426626
9.800000, 0.304369, 9.922776
9.900000, -0.421077, 9.922776
10.000000, 0.346299, 9.922776
10.100000, 0.226291, 9.922776
10.200000, 0.213767, 9.922776
10.300000, 0.282413, 9.922776
10.400000, 0.232754, 9.922776
10.500000, 0.526923, 9.922776
10.600000, 0.471799, 9.922776
10.700000, 0.489030, 9.922776
10.800000, -0.460398, 9.922776
10.900000, 0.268204, 9.922776
11.000000, 0.472520, 9.922776
11.100000, 0.501881, 9.922776
11.200000, 0.008830, 5.418073
11.300000, 0.427310, 9.922776
11.400000, -4.953300, 3.722535
11.500000, -0.372368, 8.431542
11.600000, -0.462830, 8.431542
11.700000, -0.434153, 8.431542
11.800000, -0.416045, 8.431542
11.900000, 0.156869, 8.431542
12.000000, -0.010701, 8.431542
12.100000, 0.588109, 8.431542
12.200000, -0.677019, 9.798848
12.300000, -0.657532, 9.798848
12.400000, -0.632240, 9.798848
12.500000, -0.664148, 9.798848
12.500000, 0.118167, 8.431542
