time, x, y
0.100000, 0.132585, 3.133913
0.200000, -0.161351, 3.919090
0.300000, 0.188241, 2.861767
0.400000, 0.431734, 2.861767
0.500000, -0.063281, 3.919090
0.600000, -0.035565, 3.919090
0.700000, -0.029861, 3.919090
0.800000, -0.012562, 3.919090
0.900000, -0.010549, 3.919090
1.000000, -0.003121, 3.919090
1.100000, -0.041284, 3.919090
1.200000, -0.046017, 3.919090
1.300000, -0.031549, 3.919090
1.400000, -0.009804, 3.919090
1.500000, -0.003112, 3.919090
1.600000, 0.005279, 3.919090
1.700000, -0.057772, 3.919090
1.800000, -0.046128, 3.919090
1.900000, -0.062245, 3.919090
2.000000, -0.009022, 3.919090
2.100000, 0.252154, 3.919090
2.200000, 4.477194, 3.088023
2.300000, -0.225712, 3.827247
2.400000, -0.127009, 3.827247
2.500000, 0.031330, 3.827247
2.600000, -0.167315, 3.827247
2.700000, -0.180865, 3.827247
2.800000, -0.185699, 3.827247
2.900000, -0.036198, 3.827247
3.000000, -0.135413, 3.827247
3.100000, -0.161220, 3.862064
3.200000, -0.157979, 3.827247
3.300000, -0.205101, 3.827247
3.400000, -0.103392, 3.827247
3.500000, -1.576577, 3.472305
3.600000, 0.081757, 3.558661
3.700000, -0.045578, 3.558661
3.800000, -0.175612, 3.558661
3.900000, 0.051020, 3.704379
4.000000, -0.194792, 3.704379
4.100000, -0.199712, 3.558661
4.200000, -0.210912, 3.558661
4.300000, 0.239668, 3.558661
4.400000, -0.181016, 3.558661
4.500000, -0.175874, 3.558661
4.600000, -0.181722, 3.558661
4.700000, 0.102307, 3.558661
4.800000, -0.044631, 3.558661
4.900000, -0.176498, 3.558661
5.000000, -0.175289, 3.558661
5.100000, -0.216965, 3.558661
5.200000, 0.109830, 3.558661
5.300000, 0.034999, 3.558661
5.400000, -0.023412, 3.558661
5.500000, -0.220411, 3.558661
5.600000, -0.181670, 3.558661
5.700000, 0.116126, 3.558661
5.800000, -0.149120, 3.558661
5.900000, -0.120094, 3.558661
6.000000, 0.130924, 3.558661
6.100000, -0.182600, 3.558661
6.200000, 0.123216, 3.558661
6.300000, -0.153025, 3.558661
6.400000, -1.375650, 3.558661
6.500000, -0.140535, 3.558661
6.600000, -0.153741, 3.558661
6.700000, -1.380374, 3.558661
6.800000, -0.187468, 3.558661
6.900000, -0.187035, 3.558661
7.000000, 0.134954, 3.558661
7.100000, -0.167150, 3.558661
7.200000, -0.099996, 3.835901
7.300000, 0.004706, 3.835901
7.400000, 0.092949, 3.835901
7.500000, -0.177364, 3.558661
7.600000, -0.196476, 3.496608
7.700000, -0.592449, 3.558661
7.800000, -0.186107, 3.558661
7.900000, -0.180900, 3.496608
8.000000, -0.148153, 3.794240
8.100000, 0.120799, 3.496608
8.200000, 0.152330, 3.558661
8.300000, 0.137542, 3.558661
8.400000, -0.134888, 3.558661
8.500000, 0.164900, 3.558661
8.600000, 0.122209, 3.558661
8.700000, 0.156835, 3.496608
8.800000, 0.161348, 3.496608
8.900000, 0.133356, 3.527002
9.000000, 0.135799, 3.496608
9.100000, 0.125170, 3.558661
9.200000, 0.144706, 3.496608
9.300000, 0.118102, 3.558661
9.400000, 0.152256, 3.496608
9.500000, 0.127942, 3.496608
9.600000, 0.128302, 3.558661
9.700000, 0.136861, 3.496608
9.800000, 0.163099, 3.496608
9.900000, 0.138197, 3.558661
10.000000, 0.134724, 3.558661
10.100000, -0.076269, 3.928270
10.200000, 0.105961, 3.710321
10.300000, 0.152899, 3.496608
10.400000, 0.149545, 3.496608
10.500000, 0.168011, 3.558661
10.600000, -0.105037, 3.710321
10.700000, 0.141031, 3.558661
10.800000, 0.136360, 3.496608
10.900000, 0.169175, 3.558661
11.000000, 0.143718, 3.496608
11.100000, 0.130274, 3.759619
11.200000, 0.150261, 3.710321
11.300000, -0.139569, 3.710321
11.400000, 0.174266, 3.496608
11.500000, -0.142421, 3.710321
11.600000, -0.082728, 3.710321
11.700000, 0.162653, 3.496608
11.800000, 0.128311, 3.845867
11.900000, -0.158145, 3.710321
12.000000, -1.511443, 3.558661
12.100000, 2.626573, 2.683647
12.200000, 0.234944, 3.710321
12.300000, 0.148444, 3.558661
12.400000, 0.475098, 2.682174
12.500000, 0.124083, 3.710321
12.600000, 0.080883, 3.710321
12.700000, 0.171516, 3.558661
12.800000, 0.183642, 3.710321
12.900000, 0.192225, 3.558661
13.000000, 0.155658, 3.710321
13.100000, 0.100740, 3.710321
13.200000, -0.134615, 3.710321
13.300000, -0.136600, 3.710321
13.400000, -0.097755, 3.710321
13.500000, 0.096341, 3.710321
13.600000, 0.076926, 3.710321
13.700000, -0.401928, 2.794347
13.800000, -0.178791, 3.710321
13.900000, 0.076313, 3.710321
14.000000, -0.056348, 3.710321
14.100000, 0.049242, 3.710321
14.200000, 0.051193, 3.710321
14.300000, 0.068705, 3.710321
14.400000, 0.190174, 3.710321
14.500000, 0.066345, 3.710321
14.600000, 0.076020, 3.710321
14.700000, 0.237369, 3.710321
14.800000, -0.061294, 3.710321
14.900000, 0.072159, 3.710321
15.000000, 0.069829, 3.710321
15.100000, -0.145704, 3.710321
15.200000, -0.127682, 3.710321
15.300000, 0.187592, 3.710321
15.400000, 0.055128, 3.710321
15.500000, -0.094571, 3.710321
15.600000, 0.193036, 3.710321
15.700000, -0.120278, 3.710321
15.800000, 0.090050, 3.710321
15.900000, -0.099780, 3.710321
16.000000, 0.178206, 3.710321
16.000000, -0.135395, 3.710321
