time, x, y
0.100000, -12.486667, 14.535842
0.200000, -7.424516, 11.011223
0.300000, 9.361579, 13.139603
0.400000, 6.834925, 6.236674
0.500000, -4.104464, 13.795757
0.600000, 4.544885, 12.605545
0.700000, -7.477817, 4.553241
0.800000, -5.634922, 4.776550
0.900000, -5.336068, 12.223552
1.000000, -5.392566, 12.223552
1.100000, 4.839011, 13.435900
1.200000, -3.543267, 12.884234
1.300000, 4.498067, 12.246727
1.400000, -5.098683, 14.092474
1.500000, -0.333132, 10.931951
1.600000, 3.422831, 14.299057
1.700000, -0.413207, 10.931951
1.800000, -9.247088, 13.010937
1.900000, -8.884961, 13.434925
2.000000, 9.029652, 6.083133
2.100000, 8.751031, 6.083133
2.200000, 4.063279, 10.012672
2.300000, 8.224031, 6.083133
2.400000, 5.531873, 13.774194
2.500000, 8.235199, 6.083133
2.600000, 1.744418, 11.559309
2.700000, -9.742944, 13.042676
2.800000, 4.502819, 11.851766
2.900000, -5.805227, 12.317324
3.000000, -4.991787, 11.798095
3.100000, -3.033970, 14.167654
3.200000, -2.282718, 13.828670
3.300000, -3.102895, 14.167654
3.400000, -0.428810, 13.096412
3.500000, -0.537768, 13.096412
3.600000, -0.720053, 13.096412
3.700000, -0.697261, 14.197493
3.800000, -0.500160, 14.197493
3.900000, 0.589205, 11.974755
4.000000, 0.684008, 11.974755
4.100000, 0.455574, 8.607557
4.200000, 0.083581, 9.301294
4.300000, 1.937993, 12.384093
4.400000, 0.043316, 9.301294
4.500000, 0.385707, 11.974755
4.600000, 0.882754, 11.938139
4.700000, 0.626911, 11.938139
4.800000, 0.721893, 11.938139
4.900000, 0.192048, 9.301294
5.000000, -0.561587, 11.974755
5.100000, -2.284327, 13.162906
5.200000, -0.763626, 13.416688
5.300000, -3.713453, 13.671635
5.400000, -0.962697, 13.460944
5.500000, -0.767155, 13.460944
5.600000, -3.266328, 13.416688
5.700000, -2.074345, 14.041272
5.800000, -2.653434, 13.416688
5.900000, -1.575672, 9.722809
6.000000, 0.053264, 8.559675
6.100000, -0.930848, 14.518129
6.200000, 2.908022, 11.544037
6.300000, -0.470975, 9.140732
6.400000, 0.291700, 8.938751
6.500000, -1.223097, 13.400660
6.600000, 0.689173, 13.282457
6.600000, -1.331779, 13.416688
