time, x, y
0.100000, -0.302008, 11.709910
0.200000, -0.647130, 11.709910
0.300000, 0.548417, 12.066437
0.400000, 0.781491, 12.617806
0.500000, 0.479311, 9.361934
0.600000, -0.591456, 12.279755
0.700000, 0.422939, 9.361934
0.800000, -0.504585, 12.279755
0.900000, 0.466623, 9.361934
1.000000, 0.447495, 11.568861
1.100000, -0.668697, 12.860134
1.200000, -0.656185, 12.860134
1.300000, 0.456048, 14.191235
1.400000, -0.597560, 12.860134
1.500000, -0.507174, 12.860134
1.600000, -0.499955, 12.860134
1.700000, 0.389420, 8.793966
1.800000, 0.559539, 12.860134
1.900000, 0.907468, 12.860134
2.000000, 0.695425, 12.860134
2.100000, 0.886104, 12.860134
2.200000, 0.668694, 12.860134
2.300000, -0.756357, 13.626214
2.400000, 0.595472, 12.860134
2.500000, 0.568097, 12.860134
2.600000, 0.881609, 11.147030
2.700000, 0.700501, 12.860134
2.800000, 0.895704, 11.134817
2.900000, 1.120252, 12.860134
3.000000, 0.760546, 12.860134
3.100000, 0.650039, 12.860134
3.200000, -0.393583, 12.860134
3.300000, -0.697487, 12.860134
3.400000, -0.868082, 12.860134
3.500000, -2.855439, 14.549319
3.600000, -2.532769, 12.860134
3.700000, -0.832945, 13.729066
3.800000, -0.811881, 12.860134
3.900000, -0.603375, 12.860134
4.000000, 0.657574, 13.257509
4.100000, -0.077053, 10.260605
4.200000, -0.958668, 13.729066
4.300000, -0.813493, 13.729066
4.400000, 0.742619, 14.017426
4.500000, 0.507176, 10.260605
4.600000, 0.464309, 10.260605
4.600000, 0.464309, 10.260605
