time, x, y
0.100000, 0.007466, 12.536541
0.200000, 0.158907, 12.536541
0.300000, -1.394184, 14.248925
0.400000, 8.847104, 7.279642
0.500000, -1.890544, 12.663626
0.600000, 0.571719, 12.526486
0.700000, 0.588503, 12.526486
0.800000, -0.492772, 13.805249
0.900000, -0.317784, 13.639949
1.000000, 0.532041, 8.337257
1.100000, -2.828980, 14.296249
1.200000, 0.359660, 8.337257
1.300000, 0.280791, 8.337257
1.400000, 0.218931, 8.337257
1.500000, 0.220186, 8.927792
1.600000, 1.703752, 11.335910
1.700000, 0.653938, 10.592116
1.800000, 0.633345, 13.639949
1.900000, 0.346091, 8.337257
2.000000, 0.454454, 8.337257
2.100000, -0.602635, 14.518207
2.200000, -0.480579, 14.491562
2.300000, -0.659770, 11.562885
2.400000, -0.649857, 11.447808
2.500000, -1.839367, 14.518207
2.600000, -2.521910, 14.518207
2.700000, -0.680360, 11.447808
2.800000, -0.658335, 11.447808
2.900000, 2.192691, 14.272895
3.000000, 1.943673, 14.272895
3.100000, 12.076048, 12.435179
3.200000, 9.609273, 5.258225
3.300000, 3.735158, 9.884092
3.400000, -0.468799, 7.812510
3.500000, 0.963838, 9.892906
3.600000, 10.372002, 8.317041
3.700000, 3.268667, 12.126705
3.800000, 0.818949, 9.001343
3.900000, 0.063991, 13.902054
3.900000, -2.058572, 13.799853
