time, x, y
0.100000, -5.638223, 6.745455
0.200000, -2.396568, 14.084904
0.300000, 0.937922, 10.443565
0.400000, 10.449247, 13.909258
0.500000, -1.183883, 13.173102
0.600000, 12.310282, 13.530450
0.700000, 12.073392, 13.530450
0.800000, 1.467645, 4.217003
0.900000, 0.564054, 12.024825
1.000000, -1.192686, 14.271868
1.100000, 11.637103, 7.280010
1.200000, 0.338996, 10.815714
1.300000, 11.517899, 8.535602
1.400000, 10.355041, 12.583342
1.500000, 12.086694, 8.535602
1.600000, 1.740012, 12.961369
1.700000, 0.500049, 10.741896
1.800000, 0.990256, 10.247890
1.900000, 1.773250, 13.571063
2.000000, 2.004696, 13.571063
2.100000, -0.107228, 12.961369
2.200000, -11.235739, 14.025054
2.300000, -0.339022, 13.624445
2.400000, -10.762256, 12.562418
2.500000, -10.811769, 12.562418
2.600000, 6.608808, 11.512105
2.700000, 0.690665, 12.158927
2.800000, 0.349300, 12.158927
2.900000, 3.894338, 14.154928
3.000000, 0.632762, 12.801634
3.100000, -0.613620, 12.158927
3.200000, 1.717516, 11.237876
3.300000, -11.672424, 14.409726
3.400000, -0.185955, 11.769523
3.500000, -0.519449, 6.106714
3.600000, 9.778350, 5.235186
3.700000, 5.121417, 14.470991
3.800000, -1.221668, 13.174991
3.900000, -0.506266, 10.560886
4.000000, -2.543039, 13.719852
4.100000, -2.313364, 14.445827
4.200000, -2.557169, 14.445827
4.300000, -1.909573, 14.495008
4.400000, -1.464684, 14.495008
4.500000, -0.310225, 14.214662
4.600000, -0.740695, 14.495008
4.700000, 0.295193, 8.846211
4.800000, 0.342482, 8.846211
4.900000, 0.408728, 8.318144
5.000000, -0.344331, 13.691586
5.100000, 0.472781, 9.072942
5.200000, 0.430288, 9.072942
5.300000, -1.212811, 13.174991
5.400000, -1.098160, 13.174991
5.400000, -2.222573, 13.691586
