time, x, y
0.100000, -0.010165, 8.665427
0.200000, 0.301780, 8.990600
0.300000, 1.801925, 11.725489
0.400000, 0.743699, 13.807645
0.500000, 1.814045, 12.252784
0.600000, 0.436495, 8.329441
0.700000, 0.665343, 13.807645
0.800000, 0.596879, 13.807645
0.900000, 0.155088, 8.329441
1.000000, 1.549718, 13.807645
1.100000, 0.931388, 13.658478
1.200000, 1.002438, 6.831008
1.300000, 2.123388, 13.807645
1.400000, 0.304116, 8.329441
1.500000, -0.102259, 13.807645
1.600000, 0.469321, 8.329441
1.700000, -0.685646, 13.807645
1.800000, 0.188199, 13.807645
1.900000, -0.662275, 13.807645
2.000000, -0.734650, 13.807645
2.100000, -0.684588, 13.807645
2.200000, -0.717358, 13.807645
2.300000, -0.749043, 13.807645
2.400000, -0.908180, 13.807645
2.500000, -2.111545, 13.948277
2.600000, -3.380579, 12.647387
2.700000, -1.662136, 13.948277
2.800000, -0.664242, 13.807645
2.900000, -1.438073, 14.291683
3.000000, -0.743320, 13.807645
3.100000, -1.473139, 14.291683
3.200000, -4.308837, 13.140700
3.300000, -0.703247, 12.647387
3.400000, -0.374575, 12.647387
3.500000, 0.576609, 13.948277
3.600000, -0.800398, 12.647387
3.700000, -0.708562, 13.807645
3.800000, -0.612477, 12.647387
3.900000, -0.520220, 12.647387
4.000000, -0.417829, 13.807645
4.100000, -0.868001, 12.647387
4.200000, -0.785472, 12.647387
4.300000, -0.661438, 13.811205
4.400000, 0.590255, 14.216058
4.500000, 0.587810, 12.588123
4.500000, -0.677993, 13.811205
