time, x, y
0.100000, -0.052813, 12.967442
0.200000, 7.586559, 6.282937
0.300000, -4.399182, 14.031684
0.400000, -3.353911, 10.009526
0.500000, 1.298873, 10.695909
0.600000, 0.739151, 13.113828
0.700000, 10.317191, 6.433507
0.800000, -2.498765, 11.520106
0.900000, -5.627193, 14.046894
1.000000, -5.838828, 14.046894
1.100000, -5.608475, 14.046894
1.200000, -0.354279, 14.071274
1.300000, -0.445945, 14.071274
1.400000, -0.670589, 14.071274
1.500000, -0.858826, 14.071274
1.600000, -1.785235, 14.208519
1.700000, -0.851085, 13.869570
1.800000, -3.787043, 14.208519
1.900000, -4.027965, 14.208519
2.000000, -6.245843, 14.208519
2.100000, -2.673693, 10.705643
2.200000, 5.568216, 9.249173
2.300000, -0.374470, 9.299284
2.400000, 0.447631, 11.804545
2.500000, 0.339274, 11.804545
2.600000, 0.431130, 11.804545
2.700000, 0.512240, 11.804545
2.800000, -0.917590, 13.787561
2.900000, 0.592465, 9.500499
3.000000, -0.434820, 13.622310
3.100000, -0.755814, 13.622310
3.200000, -0.040932, 9.500499
3.300000, -0.849331, 13.647971
3.400000, 1.633136, 10.759877
3.500000, -0.683925, 12.144795
3.600000, 4.623051, 13.999276
3.700000, -0.746503, 11.804545
3.800000, 0.576177, 8.144204
3.900000, 1.608607, 10.989158
4.000000, 0.769209, 12.144795
4.100000, -0.775045, 14.442952
4.200000, 0.531485, 13.207789
4.300000, 0.697012, 11.457355
4.400000, -1.649225, 9.540852
4.500000, 3.050439, 11.462651
4.600000, 0.646967, 8.195664
4.600000, 0.382920, 8.195664
